code,config,d_param_max,d_param_rel_max,d_param_span_max,d_crit_calib,d_nse_cal,d_kge_cal,d_nse_val,d_kge_val,nse_cal_R,nse_val_R,kge_cal_R,kge_val_R,n_runs_R,n_runs_HS,n_iter_R,n_iter_HS
K337301001,GR5J_NSE,5.393300999854203e-16,5.393300999854203e-16,9.774838376294785e-19,1.4404637349839613e-15,1.4404637349839613e-15,3.723093819545666e-15,2.3341138376203542e-15,2.4994920756463125e-15,0.770740003834611,0.856171370957068,0.745497614642866,0.843940961982185,734,734,51,51
K337301001,GR6J_NSE,5.533667745996673e-16,5.533667745996673e-16,6.109273985184241e-20,1.4115466203933048e-16,1.4115466203933048e-16,4.195623417613654e-15,1.1423951612784026e-15,4.400300868057919e-15,0.786529476664264,0.874654196753145,0.767382210208988,0.883071567763739,1872,1872,94,94
K337301001,CemaNeigeGR4J_NSE,7.476447446728594e-16,7.476447446728594e-16,4.072849323456161e-17,1.7177750575562929e-15,1.7177750575562929e-15,1.3628732258227794e-15,2.888162816656231e-15,1.1735431944026936e-15,0.775577467893539,0.84569008370627,0.733157496405738,0.756834877434731,1036,1037,28,28
K633252001,GR4J_NSE,3.6435121855545686e-16,3.6435121855545686e-16,2.606623567011943e-18,6.302780267426058e-16,6.302780267426058e-16,3.067371397751415e-15,6.256343412735967e-16,8.084718349115106e-15,0.880740702926767,0.887277880530893,0.904865176612639,0.837674258739602,250,250,23,23
K633252001,GR4J_KGE,3.3192031042316587e-16,3.3192031042316587e-16,3.2582794587649287e-19,2.3711061851719833e-16,0.0,2.3711061851719833e-16,1.2566041915695836e-16,3.4983184048875486e-15,0.873941708848563,0.88351052150989,0.936459979370033,0.85686944970473,396,396,39,39
K633252001,GR5J_NSE,9.068474843512209e-16,9.068474843512209e-16,5.551115123125783e-17,1.1183769543366833e-15,1.1183769543366833e-15,3.571163698048376e-16,7.435849583602251e-16,6.308745462026462e-15,0.89343822607224,0.895840895227455,0.932656510732248,0.844711607129728,532,532,31,31
K633252001,GR6J_NSE,0.0,0.0,0.0,2.4762708163085916e-16,2.4762708163085916e-16,1.5630385835497241e-15,2.5063134981509455e-16,2.26179269130422e-15,0.896689503678907,0.885941064790365,0.923387270923878,0.834461597262676,1701,1701,81,81
K633252001,CemaNeigeGR4J_NSE,8.746155108052861e-16,8.746155108052861e-16,3.258279458764929e-17,7.484152705913892e-16,7.484152705913892e-16,4.053133598843437e-15,1.0048527235129286e-15,4.8402819998452194e-15,0.890059090120813,0.883889150038909,0.903926774658616,0.848674765487721,1060,1060,30,30
L091402001,GR4J_NSE,4.0673002363408123e-16,4.0673002363408123e-16,2.606623567011943e-18,2.4195863343199887e-16,2.4195863343199887e-16,1.1151449686126545e-15,2.4339902447618803e-16,3.2088588646298097e-15,0.91769655736395,0.912265796475097,0.896027646885894,0.899565853719284,225,226,20,20
L091402001,GR4J_KGE,2.898585057286213e-16,2.898585057286213e-16,2.0364246617280804e-20,2.3417745243862727e-16,1.3597145317779281e-15,2.3417745243862727e-16,8.842068484939719e-16,3.060954730313056e-15,0.898163032420344,0.878930217020263,0.948189514459016,0.906762041945986,405,405,40,40
L091402001,GR5J_NSE,1.0180802777717367e-15,1.0180802777717367e-15,1.82463649690836e-17,4.81172777588581e-16,4.81172777588581e-16,6.4587276555349656e-15,7.260154569273849e-16,2.3302673999332176e-16,0.922930869189308,0.917520155279173,0.928233028658223,0.952871781716531,1394,1394,112,112
L091402001,GR6J_NSE,3.8372790547450364e-16,3.8372790547450364e-16,2.606623567011943e-18,8.388645595107284e-16,8.388645595107284e-16,3.6941161303419255e-15,3.622607404929307e-16,4.673877201379204e-16,0.926438134054548,0.919412097856203,0.931668430255717,0.950151642236166,1881,1881,95,95
L091402001,CemaNeigeGR4J_NSE,5.364152325214345e-16,5.364152325214345e-16,2.606623567011943e-18,2.419023896930045e-16,2.419023896930045e-16,1.1134862923220633e-15,1.2239803718986604e-15,4.194934972116154e-15,0.917909927251341,0.907059500392934,0.897362391483876,0.899837139029914,993,995,26,26
L441171001,GR4J_NSE,5.316492356041516e-16,5.316492356041516e-16,2.606623567011943e-18,3.6242177127088303e-16,3.6242177127088303e-16,1.100209467214184e-15,6.043122766448773e-16,5.8955351392056546e-15,0.919003585848612,0.918583874209109,0.908191350773135,0.885084745070538,216,217,19,19
L441171001,GR4J_KGE,3.787219955029354e-16,3.787219955029354e-16,4.887419188147393e-19,3.15451885422077e-15,1.3536453503026043e-15,3.15451885422077e-15,1.6222310090250243e-15,6.252195857110307e-15,0.902190021052904,0.889694454108687,0.950256538323462,0.887866479232697,216,216,19,19
L441171001,GR5J_NSE,8.44292047677297e-16,8.44292047677297e-16,1.0426494268047772e-17,4.841690611142929e-16,4.841690611142929e-16,3.1236827977958664e-15,7.215596280274689e-16,2.8331158092912887e-15,0.917219305231961,0.923186094260993,0.924095066906997,0.940496414005369,575,575,35,35
L441171001,GR6J_NSE,4.273526886107624e-16,4.273526886107624e-16,2.606623567011943e-18,4.809172238618591e-16,4.809172238618591e-16,4.7687044032618e-16,2.3955264553093695e-16,6.136978858619934e-15,0.923421303741088,0.926913599442405,0.931257575005708,0.922626190513158,1627,1627,76,76
L441171001,CemaNeigeGR4J_NSE,8.151728376546208e-16,8.151728376546208e-16,5.701989052838625e-17,0.0,0.0,4.836011946738831e-16,2.4317931514023345e-16,6.5268115997460725e-15,0.930543110134999,0.913090016710449,0.918296345710094,0.884529856549777,1000,1001,25,25
L465301001,GR4J_NSE,4.521795320099438e-16,4.521795320099438e-16,4.887419188147393e-19,2.6283734222215445e-16,2.6283734222215445e-16,1.8370649438888715e-15,1.993148741652585e-15,4.602863589230509e-15,0.84479854745052,0.835529482640092,0.846084532637646,0.844209373330062,224,224,20,20
L465301001,GR4J_KGE,3.9095976138035763e-16,3.9095976138035763e-16,2.4437095940736964e-19,1.9722065932381056e-15,8.213476730542312e-16,1.9722065932381056e-15,1.3806790260884854e-15,3.0085976978654186e-15,0.811025387456246,0.72370239808264,0.900695112515421,0.77493523091073,359,359,35,35
L465301001,GR5J_NSE,1.6289132606341438e-16,1.6289132606341438e-16,1.6291397293824643e-19,2.6052128596537515e-16,2.6052128596537515e-16,2.820295279405731e-15,3.9428638658132597e-16,4.420031403306077e-15,0.852308877956876,0.844733469687897,0.866040755381474,0.904247622689072,1131,1131,86,86
L465301001,GR6J_NSE,4.680366928431742e-16,4.680366928431742e-16,1.3033117835059715e-18,1.2937769545154708e-16,1.2937769545154708e-16,3.0717319631928036e-15,3.949819876836614e-16,3.8401262848328824e-15,0.858125522139126,0.843245813159202,0.867437423260986,0.896244321425425,1192,1192,41,41
L465301001,CemaNeigeGR4J_NSE,1.0240979027871613e-15,1.0240979027871613e-15,3.665564391110545e-17,3.954305533338304e-16,3.954305533338304e-16,3.9428101000512216e-16,9.314490289737724e-16,7.913600525100349e-16,0.842289258074515,0.834351739132569,0.844744988817037,0.841758201797338,956,956,21,21
L503401001,GR4J_NSE,3.4540821479906564e-16,3.4540821479906564e-16,3.0546369925921205e-20,1.2568372739464777e-16,1.2568372739464777e-16,4.866344661312375e-16,3.7109144170982344e-16,1.0740210515188245e-15,0.883346673144924,0.897533249090638,0.91257245583238,0.930336254349599,283,283,27,27
L503401001,GR4J_KGE,2.1566629135530173e-16,2.1566629135530173e-16,2.0364246617280804e-20,1.0647737910196495e-15,6.329133965438723e-16,1.0647737910196495e-15,3.75023245290766e-16,5.89995311567715e-16,0.877073412166429,0.888123367204374,0.938415962704891,0.94087444667578,465,465,47,47
L503401001,GR5J_NSE,9.10761251721482e-16,9.10761251721482e-16,2.606623567011943e-17,3.7712788225815286e-16,3.7712788225815286e-16,4.890156810088576e-16,3.7122874677875354e-16,3.270787810708486e-15,0.88316701855408,0.897201281629328,0.908128771931996,0.916477111928154,723,723,49,49
L503401001,GR6J_NSE,1.181831209339406e-16,1.181831209339406e-16,2.606623567011943e-18,6.166476391756284e-16,6.166476391756284e-16,1.6949045816994085e-15,0.0,8.4076009229761395e-16,0.900208607065592,0.90716661626779,0.917049992818343,0.924349436132026,1866,1866,93,93
L503401001,CemaNeigeGR4J_NSE,7.25551136347381e-16,7.25551136347381e-16,6.516558917529858e-17,0.0,0.0,1.6966585397483517e-15,1.2368628425784004e-15,1.5410299220276052e-15,0.885866480068165,0.89761207662343,0.916101972236414,0.936574891494449,1036,1036,28,28
M011491010,GR4J_NSE,3.9683791013475774e-16,3.9683791013475774e-16,2.0364246617280804e-20,0.0,0.0,4.154903316076351e-15,5.0236825915373165e-16,1.6194087976665128e-15,0.92378381735002,0.883991378352917,0.881786097666127,0.754130352291173,258,259,24,24
M011491010,GR4J_KGE,3.264609585573267e-16,3.264609585573267e-16,2.0364246617280804e-20,4.719016686220813e-16,6.2473903731284605e-16,4.719016686220813e-16,6.245790458974733e-16,3.3905416796715922e-15,0.888549424893068,0.888777034642468,0.941063020918682,0.818617738340775,449,449,45,45
M011491010,GR5J_NSE,8.778657184611729e-16,8.778657184611729e-16,1.3033117835059715e-17,5.972510560075242e-16,5.972510560075242e-16,1.3207010259052088e-15,1.2598123181006277e-15,4.778899698152149e-15,0.929444170468884,0.881260651823915,0.924694766743768,0.743416665592338,590,590,38,38
M011491010,GR6J_NSE,5.263928411538394e-16,5.263928411538394e-16,2.606623567011943e-18,2.3716089752678235e-16,2.3716089752678235e-16,1.1992445194675649e-16,1.2519900248219121e-15,1.9561327714100123e-15,0.936261446303373,0.886766669553201,0.92576868737167,0.737828205276862,1887,1887,95,95
M011491010,CemaNeigeGR4J_NSE,1.0456528040512966e-15,1.0456528040512966e-15,9.774838376294786e-17,6.009641645623923e-16,6.009641645623923e-16,5.409550977830205e-15,1.1293529902157148e-15,2.353593916498982e-15,0.923701520067835,0.884755015322345,0.882505595280115,0.754742280283685,1049,1050,29,29
M530001010,GR4J_NSE,1.5659650503023254e-16,1.5659650503023254e-16,2.606623567011943e-18,8.326993124904331e-16,8.326993124904331e-16,5.7866712271143496e-15,1.792279679994491e-15,4.727685382745113e-16,0.933297416702909,0.929171130781806,0.940107465441075,0.939337485254156,304,304,30,30
M530001010,GR4J_KGE,2.2773994250251044e-16,2.2773994250251044e-16,2.606623567011943e-18,7.717313505206028e-15,1.3147739395297124e-15,7.717313505206028e-15,2.7752175388483335e-15,5.800740409278817e-16,0.928863350854448,0.92011271941497,0.963870945500738,0.956966651058245,297,297,29,29
M530001010,GR5J_NSE,9.94745372514457e-16,9.94745372514457e-16,5.551115123125783e-17,4.663881735776227e-16,4.663881735776227e-16,3.788466170532278e-15,1.172249561446543e-16,4.839106829659038e-15,0.95218797347174,0.947087600745317,0.967076335473325,0.940651769261285,909,908,67,67
M530001010,GR6J_NSE,1.9848684195685854e-16,1.9848684195685854e-16,2.606623567011943e-18,4.696335797161814e-16,4.696335797161814e-16,1.3967223045333591e-15,1.2996775758383687e-15,7.051255941611565e-15,0.945607871818799,0.939652533667742,0.953852906355136,0.928957323280957,2824,2824,167,167
M530001010,CemaNeigeGR4J_NSE,8.345794329721352e-16,8.345794329721352e-16,4.072849323456161e-17,2.378078598199065e-16,2.378078598199065e-16,4.964518579034985e-15,1.32326371045489e-15,1.906244832490678e-15,0.933714323375128,0.922903966487415,0.939252543663972,0.931861851701013,1036,1036,28,28
O038401001,GR4J_NSE,0.0,0.0,0.0,1.9520347833174747e-15,1.9520347833174747e-15,6.578632522435511e-16,0.0,3.5173103540544393e-15,0.62562682669628,0.65621042932331,0.675047904462756,0.820678181184102,291,291,28,28
O038401001,GR4J_KGE,0.0,0.0,0.0,2.3233381560135087e-15,1.4104162734709028e-15,2.3233381560135087e-15,6.062347128914253e-16,2.116403178610498e-15,0.551011876320103,0.457835472390705,0.764570940653859,0.681954150607674,298,298,29,29
O038401001,GR5J_NSE,9.717232874100854e-16,9.717232874100854e-16,2.606623567011943e-17,1.7760031507348175e-15,1.7760031507348175e-15,3.742865065524184e-15,0.0,2.1623704582628624e-15,0.625124467918767,0.66044897138798,0.682234842008723,0.821485898779474,586,587,36,36
O038401001,GR6J_NSE,1.3276945294459186e-16,1.3276945294459186e-16,3.2582794587649287e-19,4.152008001507604e-15,4.152008001507604e-15,9.542876937417925e-16,5.3047031103799e-16,3.1455250902744953e-15,0.615006752325784,0.627870967436091,0.698042968743694,0.81179227103702,1254,1254,46,46
O038401001,CemaNeigeGR4J_NSE,9.504461958041794e-16,9.504461958041794e-16,6.516558917529858e-17,1.4658399096668847e-16,1.4658399096668847e-16,0.0,4.797048994078321e-16,4.6467207517952066e-15,0.757397187307758,0.694316251092492,0.787785779755259,0.836241468714646,1026,1026,27,27
O062401001,GR4J_NSE,5.253576641500025e-16,5.253576641500025e-16,4.887419188147393e-19,3.910525181924992e-16,3.910525181924992e-16,1.8221741544841365e-15,2.67497870842761e-15,6.641930208594642e-15,0.851719121838238,0.830079896432343,0.852998727179977,0.902629829686868,200,201,17,17
O062401001,GR4J_KGE,4.460382080668555e-16,4.460382080668555e-16,3.2582794587649287e-19,2.794824066322729e-15,6.686743212395409e-16,2.794824066322729e-15,2.592819896477425e-15,1.921446644231731e-15,0.830167234900769,0.77074441114876,0.913657853246422,0.866708707180157,465,465,47,47
O062401001,GR5J_NSE,1.916109486201238e-16,1.916109486201238e-16,1.6291397293824643e-19,3.9081114963138633e-16,3.9081114963138633e-16,1.33410507279827e-15,1.7566235319542097e-15,6.297724264941269e-15,0.852245151402912,0.821627346872139,0.832185595619149,0.863818832295923,461,461,26,26
O062401001,GR6J_NSE,8.6906801927613e-16,8.6906801927613e-16,7.819870701035828e-18,5.171977561739664e-16,5.171977561739664e-16,2.88850438378935e-15,1.7365881322323575e-15,4.186692519289811e-15,0.858644888824087,0.831106642515964,0.84559008041771,0.875090770192146,1955,1954,102,102
O062401001,CemaNeigeGR4J_NSE,1.012576124594308e-15,1.012576124594308e-15,2.8509945264193126e-17,6.482737272771074e-16,6.482737272771074e-16,2.5921956332785724e-15,2.398815834828548e-15,7.454698601224663e-15,0.856291854745015,0.833078311102659,0.85658891664821,0.908468713825786,978,979,23,23
O158461001,GR4J_NSE,6.632994028392335e-16,6.632994028392335e-16,9.774838376294785e-19,5.350845322764102e-16,5.350845322764102e-16,3.2161340823065142e-15,8.901657638490928e-16,1.5097367831942372e-15,0.829942155047491,0.873046514255022,0.793969682634176,0.88245026840469,273,273,26,26
O158461001,GR4J_KGE,5.098309986898472e-16,5.098309986898472e-16,4.887419188147393e-19,8.06913674079224e-15,2.5774020369351524e-15,8.06913674079224e-15,2.1947022839068142e-15,1.2440743944323494e-16,0.775354956536632,0.809383966301861,0.880568465481647,0.892408870075437,179,179,14,14
O158461001,GR5J_NSE,3.8211891835654653e-16,3.8211891835654653e-16,1.3033117835059715e-18,1.7295511887430847e-15,1.7295511887430847e-15,9.68891371617699e-15,7.699659491899751e-16,5.153100073250784e-15,0.834488126981419,0.865147108746672,0.790649921582359,0.86179038547162,514,515,30,30
O158461001,GR6J_NSE,6.517692732140782e-16,6.517692732140782e-16,6.109273985184241e-20,1.4432893929136372e-15,1.4432893929136372e-15,9.469857112767236e-15,0.0,6.429946075366406e-15,0.846154162210176,0.858301629101629,0.797215467725783,0.846055745553553,2841,2841,169,169
O158461001,CemaNeigeGR4J_NSE,1.061177593769063e-15,1.061177593769063e-15,8.145698646912322e-17,1.311684269579889e-15,1.311684269579889e-15,4.822196846955016e-15,1.1382160905056396e-15,3.1189020108595352e-15,0.846410260741133,0.877865574469921,0.805811274303688,0.889914961066051,1085,1085,32,32
O528431002,GR4J_NSE,8.577284501488087e-16,8.577284501488087e-16,2.28079562113545e-18,5.549174924904989e-16,5.549174924904989e-16,8.015825490522999e-16,9.260475236817122e-16,1.3686904891176779e-15,0.800279709794274,0.839218395777194,0.831023349451226,0.81115711218309,250,250,23,23
O528431002,GR4J_KGE,4.641392471254714e-16,4.641392471254714e-16,9.774838376294785e-19,2.0020590080650278e-15,1.4249818091880804e-16,2.0020590080650278e-15,6.649434641113607e-16,5.122864078371747e-15,0.779113822693452,0.83482512765869,0.887264976828572,0.888548735887977,386,386,38,38
O528431002,GR5J_NSE,8.834510320382227e-16,8.834510320382227e-16,7.819870701035828e-18,8.337126771504946e-16,8.337126771504946e-16,5.350279103894241e-16,3.9706860681847724e-16,1.369189705429641e-15,0.798996864305626,0.838814506279543,0.830029987644624,0.810861358526485,1015,1013,77,77
O528431002,GR6J_NSE,4.1405900853321185e-16,4.1405900853321185e-16,6.109273985184241e-20,4.1244095194653837e-16,4.1244095194653837e-16,5.29453621288252e-16,5.250615218774705e-16,5.466543732389871e-16,0.807550525270633,0.845785096310478,0.838768859054202,0.812376579407543,1109,1109,34,34
O528431002,CemaNeigeGR4J_NSE,8.409433829750202e-16,8.409433829750202e-16,4.072849323456161e-17,1.5156351342844647e-15,1.5156351342844647e-15,7.965079892784734e-16,6.64709375893921e-16,1.365419471001491e-16,0.805764724941023,0.835119124904847,0.836317806904259,0.8131003315859,1049,1049,29,29
O726501001,GR4J_NSE,1.2457507530907515e-16,1.2457507530907515e-16,2.606623567011943e-18,7.38004841665395e-16,7.38004841665395e-16,3.700897283399222e-15,3.901502150063491e-15,1.0758768366636462e-14,0.752178686334772,0.739863712231565,0.809966323554559,0.681069776095276,404,404,42,42
O726501001,GR4J_KGE,2.3388052743731053e-16,2.3388052743731053e-16,2.0364246617280804e-20,3.8716737021877955e-15,1.6813390505396645e-15,3.8716737021877955e-15,2.0320894451705805e-15,4.136097416302483e-15,0.726352799987418,0.764883769348423,0.860265954745459,0.751583958515521,371,371,37,37
O726501001,GR5J_NSE,1.0645180834923556e-15,1.0645180834923556e-15,2.606623567011943e-17,4.469361219356071e-16,4.469361219356071e-16,5.761499062014774e-15,5.4340754320519315e-15,1.3098083228485335e-14,0.745222619163313,0.735507436108842,0.80932699167967,0.678098011904933,980,980,75,75
O726501001,GR6J_NSE,0.0,0.0,0.0,2.9371520930032923e-16,2.9371520930032923e-16,1.3657343210195278e-16,2.8936835181056896e-15,6.819488409742638e-15,0.75598606369065,0.728975277907621,0.812912883229272,0.667486199472099,1240,1240,44,44
O726501001,CemaNeigeGR4J_NSE,2.554963545756949e-16,2.554963545756949e-16,2.0364246617280804e-20,2.7335781354681e-16,2.7335781354681e-16,5.56675763079726e-15,3.514830032769453e-15,8.30818284625657e-15,0.812285560979614,0.75808367239906,0.857583412555444,0.748328371311928,1013,1013,26,26
O794402002,GR4J_NSE,3.4438539622799344e-16,3.4438539622799344e-16,6.516558917529857e-19,1.0319096631707533e-15,1.0319096631707533e-15,7.384623813464648e-16,1.367814374807616e-16,4.948437933436541e-16,0.753124178379761,0.811676675631743,0.751712648246785,0.897433120964005,208,208,18,18
O794402002,GR4J_KGE,5.969070273216285e-16,5.969070273216285e-16,6.516558917529857e-19,3.7475682967495615e-15,8.088765235803008e-16,3.7475682967495615e-15,1.9876364580899046e-15,3.719744970427553e-15,0.686274723187055,0.6702773156166,0.829504420679055,0.805862280967981,186,186,15,15
O794402002,GR5J_NSE,9.710565424811721e-16,9.710565424811721e-16,1.0426494268047772e-17,1.445624558158951e-16,1.445624558158951e-16,1.7039922302152264e-15,1.2342122799110273e-15,1.4661050503510658e-15,0.767988492142843,0.809585788787219,0.781850765470869,0.8329862357375,1266,1266,100,100
O794402002,GR6J_NSE,3.143257172357463e-16,3.143257172357463e-16,4.072849323456161e-20,1.7143435603984102e-15,1.7143435603984102e-15,9.972814896631886e-16,9.685426600630237e-16,3.1023457035173994e-15,0.77712989410394,0.802397405176804,0.779274583247382,0.787304474612897,1037,1037,28,28
O794402002,CemaNeigeGR4J_NSE,9.197445810678281e-16,9.197445810678281e-16,2.4437095940736966e-17,2.9215896455537515e-16,2.9215896455537515e-16,1.4569340333616205e-16,9.677781591618196e-16,3.224596023511218e-15,0.760012978766378,0.803031262774823,0.762026968416347,0.895175657036955,1074,1074,31,31
P088501001,GR4J_NSE,0.0,0.0,0.0,0.0,0.0,2.1829682098722976e-15,3.7405930924211893e-16,2.0412994727936317e-15,0.838491064907505,0.890412026002971,0.864593049650126,0.870208836613869,209,209,18,18
P088501001,GR4J_KGE,8.579315661977486e-16,8.579315661977486e-16,2.28079562113545e-18,8.546614704855985e-16,5.4069794853511e-16,8.546614704855985e-16,2.535538198125936e-16,4.843385742967495e-16,0.821325864196849,0.875729677782605,0.909314557957138,0.916898288547163,193,194,16,16
P088501001,GR5J_NSE,9.93663846513376e-16,9.93663846513376e-16,1.3033117835059715e-17,6.590359568487096e-16,6.590359568487096e-16,2.50918612269133e-16,2.51087964818317e-16,2.3002348298678435e-15,0.842308384760881,0.884329940249024,0.884926801232538,0.86878149064463,573,575,35,35
P088501001,GR6J_NSE,4.2254627382308073e-16,4.2254627382308073e-16,6.516558917529857e-19,3.899675134303187e-16,3.899675134303187e-16,9.823638597885758e-16,2.55346480876227e-16,3.8520374902210563e-16,0.854088855909432,0.869581613825577,0.90412367153987,0.864651261139292,1398,1398,58,58
P088501001,CemaNeigeGR4J_NSE,1.6275430525650245e-15,1.6275430525650245e-15,7.168214809282844e-16,7.915546312023081e-16,7.915546312023081e-16,7.655192830796418e-16,3.698207571974579e-16,4.96552856703237e-16,0.84155128214371,0.900617125743737,0.870172482259721,0.894344285517767,990,991,24,24
P367401001,GR4J_NSE,1.2496775315426755e-16,1.2496775315426755e-16,2.606623567011943e-18,4.894882877281314e-16,4.894882877281314e-16,1.2809129581360066e-16,1.5596365789571127e-15,6.256837546181744e-15,0.907251962883974,0.925401437415499,0.866743534424666,0.833975339334576,233,233,21,21
P367401001,GR4J_KGE,4.0421978736447994e-16,4.0421978736447994e-16,3.8182962407401506e-21,2.009695369765334e-15,6.299661645221325e-16,2.009695369765334e-15,8.991754580447668e-16,3.5497599838820937e-15,0.881176710075634,0.864298630800617,0.939136931028084,0.781900064839731,373,373,37,37
P367401001,GR5J_NSE,7.836526536083247e-16,7.836526536083247e-16,1.82463649690836e-17,2.436856391466752e-16,2.436856391466752e-16,6.241051844849689e-16,1.5524510047278203e-15,8.190261480089521e-15,0.911192820810347,0.929684690606867,0.889451852207691,0.881101253922926,698,698,47,47
P367401001,GR6J_NSE,2.1260085476830626e-16,2.1260085476830626e-16,3.2582794587649287e-19,0.0,0.0,2.427333889278666e-16,7.478665568049441e-16,3.862989683920596e-16,0.909319882816566,0.890712131347294,0.914767457026757,0.862199836499468,1615,1615,74,74
P367401001,CemaNeigeGR4J_NSE,1.501690062447758e-16,1.501690062447758e-16,6.516558917529857e-19,2.445288815963663e-16,2.445288815963663e-16,0.0,1.317945382973912e-15,5.995710780689968e-15,0.908050629747496,0.926628176603162,0.866840799778154,0.833262943053147,1017,1018,28,28
P392252001,GR4J_NSE,1.457308413876607e-16,1.457308413876607e-16,2.606623567011943e-18,4.703116596324294e-16,4.703116596324294e-16,3.4417855778554243e-15,2.3273660967869654e-16,1.2807199229447218e-15,0.944244525422013,0.954059635188353,0.935458266816004,0.953561590796291,209,209,18,18
P392252001,GR4J_KGE,1.238887952579914e-16,1.238887952579914e-16,6.363827067900251e-22,1.7196883853365204e-15,1.0659406442901114e-15,1.7196883853365204e-15,1.4194790250830634e-15,5.366761523292736e-15,0.937388706880656,0.938560983296127,0.968393199103831,0.930915895765002,357,357,35,35
P392252001,GR5J_NSE,7.812747753995697e-16,7.812747753995697e-16,1.5639741402071657e-17,3.530302303262294e-16,3.530302303262294e-16,3.183428435006824e-15,2.3270627677623626e-16,1.0302117057719283e-15,0.943451519944242,0.954183995382914,0.941626999848513,0.969898435985979,575,576,35,35
P392252001,GR6J_NSE,8.336455957656e-16,8.336455957656e-16,1.5639741402071657e-17,3.5302601670784404e-16,3.5302601670784404e-16,3.4301033357000715e-15,8.160504797499456e-16,2.532219809779684e-15,0.943462780713936,0.952338288528114,0.938644249548778,0.964565021070526,1376,1377,55,55
P392252001,CemaNeigeGR4J_NSE,1.457308413876607e-16,1.457308413876607e-16,6.516558917529857e-19,4.709467364436317e-16,4.709467364436317e-16,4.626390836097193e-15,8.141789090259571e-16,3.137103262113202e-15,0.94297120137962,0.954527449215505,0.935906616936578,0.955531876393731,953,954,22,22
P613402001,GR4J_NSE,9.576901933009801e-16,9.576901933009801e-16,2.28079562113545e-18,6.285227016435651e-16,6.285227016435651e-16,3.26283588087178e-15,1.598921165039824e-15,9.162071451492944e-15,0.883200417202085,0.902664849005708,0.918710678664907,0.860349487184381,241,242,22,22
P613402001,GR4J_KGE,1.0271305674222336e-15,1.0271305674222336e-15,2.28079562113545e-18,2.363716991568722e-15,0.0,2.363716991568722e-15,1.3767260124109513e-15,4.072812860499224e-15,0.879093721514048,0.887064903312898,0.939387438162246,0.817781024553928,194,195,16,16
P613402001,GR5J_NSE,8.876083736305757e-16,8.876083736305757e-16,1.82463649690836e-17,5.041344657796169e-16,5.041344657796169e-16,8.54742342219896e-16,8.576465777892293e-16,7.891327642681763e-15,0.880894364489249,0.906149616128474,0.909228522854287,0.844134022736784,603,605,38,38
P613402001,GR6J_NSE,0.0,0.0,0.0,6.37180561163269e-16,6.37180561163269e-16,1.9839611000531718e-15,0.0,3.636365633149398e-15,0.871199697773483,0.898235055282548,0.895358704035398,0.824340143125747,1424,1424,60,60
P613402001,CemaNeigeGR4J_NSE,1.800963078543985e-15,1.800963078543985e-15,9.774838376294787e-16,7.539564244487571e-16,7.539564244487571e-16,7.24463137235573e-16,1.600898235683665e-15,7.607534325924583e-15,0.883517658546549,0.901550079725302,0.919486141581953,0.861030074220839,1146,1148,37,37
P638251001,GR4J_NSE,4.187300650869181e-16,4.187300650869181e-16,9.774838376294785e-19,2.3823760181580515e-16,2.3823760181580515e-16,8.138595783967005e-16,4.729401184475508e-16,4.462055725595328e-15,0.932030054167127,0.93899669858376,0.954901973100327,0.945494129393177,249,249,23,23
P638251001,GR4J_KGE,2.2294933005610815e-16,2.2294933005610815e-16,3.2582794587649287e-19,3.3357862967960986e-15,2.386502106279595e-16,3.3357862967960986e-15,5.921577617447937e-16,5.015361217222282e-15,0.930418642165729,0.937438547925035,0.965183763272038,0.951867432697538,232,232,21,21
P638251001,GR5J_NSE,8.675949102548482e-16,8.675949102548482e-16,1.5639741402071657e-17,4.768044399687658e-16,4.768044399687658e-16,1.39181398258457e-15,2.3642052680768473e-16,3.1712533305123677e-15,0.93138648180196,0.939193427589528,0.957216730267499,0.945242102750464,893,893,65,65
P638251001,GR6J_NSE,1.5073613238195983e-16,1.5073613238195983e-16,1.6291397293824643e-19,0.0,0.0,2.359578794013441e-16,3.5452606584908115e-16,3.194873210236552e-15,0.927608504423489,0.939470858341149,0.941034923217599,0.938253874013979,1160,1160,38,38
P638251001,CemaNeigeGR4J_NSE,4.1456363132508167e-16,4.1456363132508167e-16,9.774838376294785e-19,0.0,0.0,3.604414452677686e-15,4.726262057709757e-16,3.639118781147705e-15,0.9322430716709,0.939620368967138,0.954854504531571,0.945748568078491,984,985,25,25
P821501001,GR4J_NSE,1.7616316380859029e-16,1.7616316380859029e-16,2.0364246617280804e-20,6.189863426200627e-16,6.189863426200627e-16,5.138583923922828e-15,2.0155213686194013e-15,6.2243483986214606e-15,0.896807367288407,0.77117130022784,0.929041750911738,0.856165204277609,242,242,22,22
P821501001,GR4J_KGE,8.409433829750195e-16,8.409433829750195e-16,2.606623567011943e-18,0.0,9.931117066779174e-16,0.0,1.3005261640805962e-15,4.9597999299913666e-15,0.894338888292026,0.76830497513983,0.94694001177229,0.872992833814901,208,209,18,18
P821501001,GR5J_NSE,8.715640082156487e-16,8.715640082156487e-16,2.0852988536095543e-17,4.948054938912846e-16,4.948054938912846e-16,7.761602810477777e-15,1.2980675750952574e-15,7.697488523019126e-15,0.897502585021085,0.769760173763924,0.929762812691429,0.850967926187858,562,562,34,34
